,Date,Case Count,County
8627,2020-12-08,1280.0,Humboldt
8628,2020-12-09,1306.0,Humboldt
8629,2020-12-10,1338.0,Humboldt
8630,2020-12-11,1358.0,Humboldt
8631,2020-12-12,1376.0,Humboldt
8632,2020-12-13,1395.0,Humboldt
8633,2020-12-14,1418.0,Humboldt
8634,2020-12-15,1431.0,Humboldt
8635,2020-12-16,1451.0,Humboldt
8636,2020-12-17,1483.0,Humboldt
8637,2020-12-18,1516.0,Humboldt
8638,2020-12-19,1531.0,Humboldt
8639,2020-12-20,1548.0,Humboldt
8640,2020-12-21,1585.0,Humboldt
8641,2020-12-22,1609.0,Humboldt
8642,2020-12-23,1643.0,Humboldt
8643,2020-12-24,1668.0,Humboldt
8644,2020-12-25,1691.0,Humboldt
8645,2020-12-26,1729.0,Humboldt
8646,2020-12-27,1767.0,Humboldt
8647,2020-12-28,1810.0,Humboldt
8648,2020-12-29,1845.0,Humboldt
8649,2020-12-30,1891.0,Humboldt
8650,2020-12-31,1925.0,Humboldt
8651,2021-01-01,1942.0,Humboldt
8652,2021-01-02,1980.0,Humboldt
8653,2021-01-03,2004.0,Humboldt
8654,2021-01-04,2041.0,Humboldt
8655,2021-01-05,2077.0,Humboldt
8656,2021-01-06,2114.0,Humboldt
8657,2021-01-07,2140.0,Humboldt
8658,2021-01-08,2167.0,Humboldt
8659,2021-01-09,2191.0,Humboldt
8660,2021-01-10,2209.0,Humboldt
8661,2021-01-11,2270.0,Humboldt
8662,2021-01-12,2310.0,Humboldt
8663,2021-01-13,2364.0,Humboldt
8664,2021-01-14,2396.0,Humboldt
8665,2021-01-15,2439.0,Humboldt
8666,2021-01-16,2466.0,Humboldt
8667,2021-01-17,2486.0,Humboldt
8668,2021-01-18,2524.0,Humboldt
8669,2021-01-19,2562.0,Humboldt
8670,2021-01-20,2586.0,Humboldt
8671,2021-01-21,2629.0,Humboldt
8672,2021-01-22,2651.0,Humboldt
8673,2021-01-23,2675.0,Humboldt
8674,2021-01-24,2694.0,Humboldt
8675,2021-01-25,2733.0,Humboldt
8676,2021-01-26,2767.0,Humboldt
8677,2021-01-27,2789.0,Humboldt
8678,2021-01-28,2811.0,Humboldt
8679,2021-01-29,2828.0,Humboldt
8680,2021-01-30,2841.0,Humboldt
8681,2021-01-31,2852.0,Humboldt
8682,2021-02-01,2868.0,Humboldt
8683,2021-02-02,2890.0,Humboldt
8684,2021-02-03,2902.0,Humboldt
8685,2021-02-04,2912.0,Humboldt
8686,2021-02-05,2922.0,Humboldt
8687,2021-02-06,2932.0,Humboldt
8688,2021-02-07,2943.0,Humboldt
8689,2021-02-08,2964.0,Humboldt
8690,2021-02-09,2972.0,Humboldt
8691,2021-02-10,2980.0,Humboldt
8692,2021-02-11,2988.0,Humboldt
8693,2021-02-12,3001.0,Humboldt
8694,2021-02-13,3009.0,Humboldt
8695,2021-02-14,3022.0,Humboldt
8696,2021-02-15,3035.0,Humboldt
8697,2021-02-16,3042.0,Humboldt
8698,2021-02-17,3066.0,Humboldt
8699,2021-02-18,3081.0,Humboldt
8700,2021-02-19,3093.0,Humboldt
8701,2021-02-20,3105.0,Humboldt
8702,2021-02-21,3113.0,Humboldt
8703,2021-02-22,3125.0,Humboldt
8704,2021-02-23,3137.0,Humboldt
8705,2021-02-24,3154.0,Humboldt
8706,2021-02-25,3166.0,Humboldt
8707,2021-02-26,3173.0,Humboldt
8708,2021-02-27,3179.0,Humboldt
8709,2021-02-28,3185.0,Humboldt
8710,2021-03-01,3208.0,Humboldt
8711,2021-03-02,3227.0,Humboldt
8712,2021-03-03,3246.0,Humboldt
8713,2021-03-04,3257.0,Humboldt
8714,2021-03-05,3270.0,Humboldt
8715,2021-03-06,3277.0,Humboldt
8716,2021-03-07,3287.0,Humboldt
8717,2021-03-08,3297.0,Humboldt
8718,2021-03-09,3311.0,Humboldt
8719,2021-03-10,3323.0,Humboldt
8720,2021-03-11,3333.0,Humboldt
8721,2021-03-12,3350.0,Humboldt
8722,2021-03-13,3355.0,Humboldt
8723,2021-03-14,3362.0,Humboldt
8724,2021-03-15,3376.0,Humboldt
8725,2021-03-16,3382.0,Humboldt
8726,2021-03-17,3386.0,Humboldt
8727,2021-03-18,3394.0,Humboldt
8728,2021-03-19,3402.0,Humboldt
8729,2021-03-20,3411.0,Humboldt
8730,2021-03-21,3418.0,Humboldt
8731,2021-03-22,3423.0,Humboldt
8732,2021-03-23,3428.0,Humboldt
8733,2021-03-24,3437.0,Humboldt
8734,2021-03-25,3440.0,Humboldt
8735,2021-03-26,3445.0,Humboldt
8736,2021-03-27,3447.0,Humboldt
8737,2021-03-28,3452.0,Humboldt
8738,2021-03-29,3455.0,Humboldt
8739,2021-03-30,3460.0,Humboldt
8740,2021-03-31,3462.0,Humboldt
8741,2021-04-01,3468.0,Humboldt
8742,2021-04-02,3472.0,Humboldt
8743,2021-04-03,3476.0,Humboldt
8744,2021-04-04,3478.0,Humboldt
8745,2021-04-05,3489.0,Humboldt
8746,2021-04-06,3498.0,Humboldt
8747,2021-04-07,3507.0,Humboldt
8748,2021-04-08,3519.0,Humboldt
8749,2021-04-09,3529.0,Humboldt
8750,2021-04-10,3539.0,Humboldt
8751,2021-04-11,3549.0,Humboldt
8752,2021-04-12,3559.0,Humboldt
8753,2021-04-13,3573.0,Humboldt
8754,2021-04-14,3590.0,Humboldt
8755,2021-04-15,3611.0,Humboldt
8756,2021-04-16,3633.0,Humboldt
8757,2021-04-17,3654.0,Humboldt
8758,2021-04-18,3677.0,Humboldt
8759,2021-04-19,3705.0,Humboldt
8760,2021-04-20,3725.0,Humboldt
8761,2021-04-21,3745.0,Humboldt
8762,2021-04-22,3765.0,Humboldt
8763,2021-04-23,3774.0,Humboldt
8764,2021-04-24,3785.0,Humboldt
8765,2021-04-25,3799.0,Humboldt
8766,2021-04-26,3812.0,Humboldt
8767,2021-04-27,3822.0,Humboldt
8768,2021-04-28,3834.0,Humboldt
8769,2021-04-29,3850.0,Humboldt
8770,2021-04-30,3864.0,Humboldt
8771,2021-05-01,3877.0,Humboldt
8772,2021-05-02,3891.0,Humboldt
8773,2021-05-03,3903.0,Humboldt
8774,2021-05-04,3918.0,Humboldt
8775,2021-05-05,3944.0,Humboldt
8776,2021-05-06,3963.0,Humboldt
8777,2021-05-07,3987.0,Humboldt
8778,2021-05-08,4002.0,Humboldt
8779,2021-05-09,4018.0,Humboldt
8780,2021-05-10,4038.0,Humboldt
8781,2021-05-11,4068.0,Humboldt
8782,2021-05-12,4089.0,Humboldt
8783,2021-05-13,4117.0,Humboldt
8784,2021-05-14,4135.0,Humboldt
8785,2021-05-15,4143.0,Humboldt
8786,2021-05-16,4153.0,Humboldt
8787,2021-05-17,4168.0,Humboldt
8788,2021-05-18,4179.0,Humboldt
8789,2021-05-19,4197.0,Humboldt
8790,2021-05-20,4207.0,Humboldt
8791,2021-05-21,4224.0,Humboldt
8792,2021-05-22,4231.0,Humboldt
8793,2021-05-23,4240.0,Humboldt
8794,2021-05-24,4257.0,Humboldt
8795,2021-05-25,4264.0,Humboldt
8796,2021-05-26,4271.0,Humboldt
8797,2021-05-27,4276.0,Humboldt
8798,2021-05-28,4284.0,Humboldt
8799,2021-05-29,4290.0,Humboldt
8800,2021-05-30,4296.0,Humboldt
8801,2021-05-31,4305.0,Humboldt
8802,2021-06-01,4317.0,Humboldt
8803,2021-06-02,4327.0,Humboldt
8804,2021-06-03,4342.0,Humboldt
8805,2021-06-04,4350.0,Humboldt
8806,2021-06-05,4355.0,Humboldt
8807,2021-06-06,4360.0,Humboldt
8808,2021-06-07,4371.0,Humboldt
8809,2021-06-08,4379.0,Humboldt
8810,2021-06-09,4384.0,Humboldt
8811,2021-06-10,4389.0,Humboldt
8812,2021-06-11,4397.0,Humboldt
8813,2021-06-12,4401.0,Humboldt
8814,2021-06-13,4409.0,Humboldt
8815,2021-06-14,4422.0,Humboldt
8816,2021-06-15,4430.0,Humboldt
8817,2021-06-16,4439.0,Humboldt
8818,2021-06-17,4448.0,Humboldt
8819,2021-06-18,4457.0,Humboldt
8820,2021-06-19,4465.0,Humboldt
8821,2021-06-20,4476.0,Humboldt
8822,2021-06-21,4482.0,Humboldt
8823,2021-06-22,4491.0,Humboldt
8824,2021-06-23,4501.0,Humboldt
8825,2021-06-24,4510.0,Humboldt
8826,2021-06-25,4515.0,Humboldt
8827,2021-06-26,4521.0,Humboldt
8828,2021-06-27,4524.0,Humboldt
8829,2021-06-28,4536.0,Humboldt
8830,2021-06-29,4543.0,Humboldt
8831,2021-06-30,4547.0,Humboldt
8832,2021-07-01,4563.0,Humboldt
8833,2021-07-02,4565.0,Humboldt
8834,2021-07-03,4568.0,Humboldt
8835,2021-07-04,4573.0,Humboldt
8836,2021-07-05,4581.0,Humboldt
8837,2021-07-06,4595.0,Humboldt
8838,2021-07-07,4609.0,Humboldt
8839,2021-07-08,4623.0,Humboldt
8840,2021-07-09,4638.0,Humboldt
8841,2021-07-10,4657.0,Humboldt
8842,2021-07-11,4666.0,Humboldt
8843,2021-07-12,4679.0,Humboldt
8844,2021-07-13,4695.0,Humboldt
8845,2021-07-14,4710.0,Humboldt
8846,2021-07-15,4733.0,Humboldt
8847,2021-07-16,4751.0,Humboldt
8848,2021-07-17,4773.0,Humboldt
8849,2021-07-18,4786.0,Humboldt
8850,2021-07-19,4822.0,Humboldt
8851,2021-07-20,4852.0,Humboldt
8852,2021-07-21,4897.0,Humboldt
8853,2021-07-22,4929.0,Humboldt
8854,2021-07-23,4960.0,Humboldt
8855,2021-07-24,4981.0,Humboldt
8856,2021-07-25,5015.0,Humboldt
8857,2021-07-26,5074.0,Humboldt
8858,2021-07-27,5113.0,Humboldt
8859,2021-07-28,5167.0,Humboldt
8860,2021-07-29,5218.0,Humboldt
8861,2021-07-30,5279.0,Humboldt
8862,2021-07-31,5343.0,Humboldt
8863,2021-08-01,5398.0,Humboldt
8864,2021-08-02,5474.0,Humboldt
8865,2021-08-03,5558.0,Humboldt
8866,2021-08-04,5623.0,Humboldt
8867,2021-08-05,5699.0,Humboldt
8868,2021-08-06,5772.0,Humboldt
8869,2021-08-07,5823.0,Humboldt
8870,2021-08-08,5873.0,Humboldt
8871,2021-08-09,5964.0,Humboldt
8872,2021-08-10,6055.0,Humboldt
8873,2021-08-11,6109.0,Humboldt
8874,2021-08-12,6156.0,Humboldt
8875,2021-08-13,6226.0,Humboldt
8876,2021-08-14,6273.0,Humboldt
8877,2021-08-15,6327.0,Humboldt
8878,2021-08-16,6400.0,Humboldt
8879,2021-08-17,6470.0,Humboldt
8880,2021-08-18,6547.0,Humboldt
8881,2021-08-19,6618.0,Humboldt
8882,2021-08-20,6679.0,Humboldt
8883,2021-08-21,6730.0,Humboldt
8884,2021-08-22,6767.0,Humboldt
8885,2021-08-23,6844.0,Humboldt
8886,2021-08-24,6918.0,Humboldt
8887,2021-08-25,6981.0,Humboldt
8888,2021-08-26,7050.0,Humboldt
8889,2021-08-27,7108.0,Humboldt
8890,2021-08-28,7140.0,Humboldt
8891,2021-08-29,7175.0,Humboldt
8892,2021-08-30,7219.0,Humboldt
8893,2021-08-31,7273.0,Humboldt
8894,2021-09-01,7349.0,Humboldt
8895,2021-09-02,7397.0,Humboldt
8896,2021-09-03,7444.0,Humboldt
8897,2021-09-04,7468.0,Humboldt
8898,2021-09-05,7499.0,Humboldt
8899,2021-09-06,7532.0,Humboldt
8900,2021-09-07,7609.0,Humboldt
8901,2021-09-08,7669.0,Humboldt
8902,2021-09-09,7712.0,Humboldt
8903,2021-09-10,7761.0,Humboldt
8904,2021-09-11,7794.0,Humboldt
8905,2021-09-12,7816.0,Humboldt
8906,2021-09-13,7886.0,Humboldt
8907,2021-09-14,7918.0,Humboldt
8908,2021-09-15,7952.0,Humboldt
8909,2021-09-16,7987.0,Humboldt
8910,2021-09-17,8021.0,Humboldt
8911,2021-09-18,8042.0,Humboldt
8912,2021-09-19,8055.0,Humboldt
8913,2021-09-20,8100.0,Humboldt
8914,2021-09-21,8136.0,Humboldt
8915,2021-09-22,8168.0,Humboldt
8916,2021-09-23,8191.0,Humboldt
8917,2021-09-24,8217.0,Humboldt
8918,2021-09-25,8236.0,Humboldt
8919,2021-09-26,8255.0,Humboldt
8920,2021-09-27,8290.0,Humboldt
8921,2021-09-28,8330.0,Humboldt
8922,2021-09-29,8372.0,Humboldt
8923,2021-09-30,8395.0,Humboldt
8924,2021-10-01,8427.0,Humboldt
8925,2021-10-02,8443.0,Humboldt
8926,2021-10-03,8461.0,Humboldt
8927,2021-10-04,8506.0,Humboldt
8928,2021-10-05,8540.0,Humboldt
8929,2021-10-06,8572.0,Humboldt
8930,2021-10-07,8587.0,Humboldt
8931,2021-10-08,8612.0,Humboldt
8932,2021-10-09,8623.0,Humboldt
8933,2021-10-10,8636.0,Humboldt
8934,2021-10-11,8658.0,Humboldt
8935,2021-10-12,8683.0,Humboldt
8936,2021-10-13,8709.0,Humboldt
8937,2021-10-14,8720.0,Humboldt
8938,2021-10-15,8738.0,Humboldt
8939,2021-10-16,8747.0,Humboldt
8940,2021-10-17,8760.0,Humboldt
8941,2021-10-18,8780.0,Humboldt
8942,2021-10-19,8798.0,Humboldt
8943,2021-10-20,8822.0,Humboldt
8944,2021-10-21,8844.0,Humboldt
8945,2021-10-22,8859.0,Humboldt
8946,2021-10-23,8872.0,Humboldt
8947,2021-10-24,8887.0,Humboldt
8948,2021-10-25,8902.0,Humboldt
8949,2021-10-26,8926.0,Humboldt
8950,2021-10-27,8945.0,Humboldt
8951,2021-10-28,8964.0,Humboldt
8952,2021-10-29,8980.0,Humboldt
8953,2021-10-30,8985.0,Humboldt
8954,2021-10-31,9000.0,Humboldt
8955,2021-11-01,9046.0,Humboldt
8956,2021-11-02,9075.0,Humboldt
8957,2021-11-03,9113.0,Humboldt
8958,2021-11-04,9131.0,Humboldt
8959,2021-11-05,9156.0,Humboldt
8960,2021-11-06,9170.0,Humboldt
8961,2021-11-07,9182.0,Humboldt
8962,2021-11-08,9207.0,Humboldt
8963,2021-11-09,9234.0,Humboldt
8964,2021-11-10,9257.0,Humboldt
8965,2021-11-11,9275.0,Humboldt
8966,2021-11-12,9298.0,Humboldt
8967,2021-11-13,9305.0,Humboldt
8968,2021-11-14,9319.0,Humboldt
8969,2021-11-15,9347.0,Humboldt
8970,2021-11-16,9372.0,Humboldt
8971,2021-11-17,9392.0,Humboldt
8972,2021-11-18,9404.0,Humboldt
8973,2021-11-19,9421.0,Humboldt
8974,2021-11-20,9434.0,Humboldt
8975,2021-11-21,9447.0,Humboldt
8976,2021-11-22,9469.0,Humboldt
8977,2021-11-23,9495.0,Humboldt
8978,2021-11-24,9519.0,Humboldt
8979,2021-11-25,9532.0,Humboldt
8980,2021-11-26,9551.0,Humboldt
8981,2021-11-27,9569.0,Humboldt
8982,2021-11-28,9595.0,Humboldt
8983,2021-11-29,9627.0,Humboldt
8984,2021-11-30,9644.0,Humboldt
8985,2021-12-01,9675.0,Humboldt
8986,2021-12-02,9699.0,Humboldt
8987,2021-12-03,9718.0,Humboldt
8988,2021-12-04,9734.0,Humboldt
8989,2021-12-05,9748.0,Humboldt
8990,2021-12-06,9777.0,Humboldt
8991,2021-12-07,9796.0,Humboldt
8992,2021-12-08,9814.0,Humboldt
8993,2021-12-09,9834.0,Humboldt
8994,2021-12-10,9860.0,Humboldt
8995,2021-12-11,9876.0,Humboldt
8996,2021-12-12,9892.0,Humboldt
8997,2021-12-13,9915.0,Humboldt
8998,2021-12-14,9941.0,Humboldt
8999,2021-12-15,9950.0,Humboldt
9000,2021-12-16,9966.0,Humboldt
9001,2021-12-17,9986.0,Humboldt
9002,2021-12-18,9997.0,Humboldt
9003,2021-12-19,10005.0,Humboldt
9004,2021-12-20,10027.0,Humboldt
9005,2021-12-21,10039.0,Humboldt
9006,2021-12-22,10050.0,Humboldt
9007,2021-12-23,10050.0,Humboldt
9008,,10052.0,Humboldt
9009,2020-02-01,0.0,Imperial
9010,2020-02-02,1.0,Imperial
9011,2020-02-03,1.0,Imperial
9012,2020-02-04,1.0,Imperial
9013,2020-02-05,1.0,Imperial
9014,2020-02-06,1.0,Imperial
9015,2020-02-07,1.0,Imperial
9016,2020-02-08,1.0,Imperial
9017,2020-02-09,1.0,Imperial
9018,2020-02-10,1.0,Imperial
9019,2020-02-11,1.0,Imperial
9020,2020-02-12,1.0,Imperial
9021,2020-02-13,1.0,Imperial
9022,2020-02-14,1.0,Imperial
9023,2020-02-15,1.0,Imperial
9024,2020-02-16,1.0,Imperial
9025,2020-02-17,1.0,Imperial
9026,2020-02-18,1.0,Imperial
9027,2020-02-19,2.0,Imperial
9028,2020-02-20,2.0,Imperial
9029,2020-02-21,2.0,Imperial
9030,2020-02-22,2.0,Imperial
9031,2020-02-23,3.0,Imperial
9032,2020-02-24,3.0,Imperial
9033,2020-02-25,3.0,Imperial
9034,2020-02-26,3.0,Imperial
9035,2020-02-27,3.0,Imperial
9036,2020-02-28,3.0,Imperial
9037,2020-02-29,3.0,Imperial
9038,2020-03-01,5.0,Imperial
9039,2020-03-02,5.0,Imperial
9040,2020-03-03,5.0,Imperial
9041,2020-03-04,5.0,Imperial
9042,2020-03-05,5.0,Imperial
9043,2020-03-06,6.0,Imperial
9044,2020-03-07,7.0,Imperial
9045,2020-03-08,8.0,Imperial
9046,2020-03-09,8.0,Imperial
9047,2020-03-10,8.0,Imperial
9048,2020-03-11,9.0,Imperial
9049,2020-03-12,11.0,Imperial
9050,2020-03-13,12.0,Imperial
9051,2020-03-14,13.0,Imperial
9052,2020-03-15,17.0,Imperial
9053,2020-03-16,22.0,Imperial
9054,2020-03-17,27.0,Imperial
9055,2020-03-18,33.0,Imperial
9056,2020-03-19,39.0,Imperial
9057,2020-03-20,46.0,Imperial
9058,2020-03-21,47.0,Imperial
9059,2020-03-22,51.0,Imperial
9060,2020-03-23,53.0,Imperial
9061,2020-03-24,57.0,Imperial
9062,2020-03-25,60.0,Imperial
9063,2020-03-26,68.0,Imperial
9064,2020-03-27,72.0,Imperial
9065,2020-03-28,77.0,Imperial
9066,2020-03-29,82.0,Imperial
9067,2020-03-30,88.0,Imperial
9068,2020-03-31,92.0,Imperial
9069,2020-04-01,97.0,Imperial
9070,2020-04-02,104.0,Imperial
9071,2020-04-03,108.0,Imperial
9072,2020-04-04,117.0,Imperial
9073,2020-04-05,118.0,Imperial
9074,2020-04-06,126.0,Imperial
9075,2020-04-07,133.0,Imperial
9076,2020-04-08,151.0,Imperial
9077,2020-04-09,162.0,Imperial
9078,2020-04-10,183.0,Imperial
9079,2020-04-11,190.0,Imperial
9080,2020-04-12,201.0,Imperial
9081,2020-04-13,224.0,Imperial
9082,2020-04-14,242.0,Imperial
9083,2020-04-15,262.0,Imperial
9084,2020-04-16,288.0,Imperial
9085,2020-04-17,302.0,Imperial
9086,2020-04-18,311.0,Imperial
9087,2020-04-19,320.0,Imperial
9088,2020-04-20,346.0,Imperial
9089,2020-04-21,366.0,Imperial
9090,2020-04-22,386.0,Imperial
9091,2020-04-23,397.0,Imperial
9092,2020-04-24,417.0,Imperial
9093,2020-04-25,433.0,Imperial
9094,2020-04-26,450.0,Imperial
9095,2020-04-27,484.0,Imperial
9096,2020-04-28,514.0,Imperial
9097,2020-04-29,548.0,Imperial
9098,2020-04-30,577.0,Imperial
9099,2020-05-01,623.0,Imperial
9100,2020-05-02,660.0,Imperial
9101,2020-05-03,687.0,Imperial
9102,2020-05-04,744.0,Imperial
9103,2020-05-05,797.0,Imperial
9104,2020-05-06,852.0,Imperial
9105,2020-05-07,920.0,Imperial
9106,2020-05-08,983.0,Imperial
9107,2020-05-09,1029.0,Imperial
9108,2020-05-10,1085.0,Imperial
9109,2020-05-11,1181.0,Imperial
9110,2020-05-12,1287.0,Imperial
9111,2020-05-13,1418.0,Imperial
9112,2020-05-14,1488.0,Imperial
9113,2020-05-15,1605.0,Imperial
9114,2020-05-16,1688.0,Imperial
9115,2020-05-17,1752.0,Imperial
9116,2020-05-18,1901.0,Imperial
9117,2020-05-19,2056.0,Imperial
9118,2020-05-20,2216.0,Imperial
9119,2020-05-21,2327.0,Imperial
9120,2020-05-22,2487.0,Imperial
9121,2020-05-23,2587.0,Imperial
9122,2020-05-24,2675.0,Imperial
9123,2020-05-25,2801.0,Imperial
9124,2020-05-26,3012.0,Imperial
9125,2020-05-27,3228.0,Imperial
9126,2020-05-28,3408.0,Imperial
9127,2020-05-29,3603.0,Imperial
9128,2020-05-30,3721.0,Imperial
9129,2020-05-31,3811.0,Imperial
9130,2020-06-01,4078.0,Imperial
9131,2020-06-02,4301.0,Imperial
9132,2020-06-03,4494.0,Imperial
9133,2020-06-04,4666.0,Imperial
9134,2020-06-05,4849.0,Imperial
9135,2020-06-06,4955.0,Imperial
9136,2020-06-07,5031.0,Imperial
9137,2020-06-08,5182.0,Imperial
9138,2020-06-09,5334.0,Imperial
9139,2020-06-10,5486.0,Imperial
9140,2020-06-11,5634.0,Imperial
9141,2020-06-12,5790.0,Imperial
9142,2020-06-13,5874.0,Imperial
9143,2020-06-14,5947.0,Imperial
9144,2020-06-15,6178.0,Imperial
9145,2020-06-16,6353.0,Imperial
9146,2020-06-17,6512.0,Imperial
9147,2020-06-18,6684.0,Imperial
9148,2020-06-19,6833.0,Imperial
9149,2020-06-20,6924.0,Imperial
9150,2020-06-21,7005.0,Imperial
9151,2020-06-22,7188.0,Imperial
9152,2020-06-23,7344.0,Imperial
9153,2020-06-24,7507.0,Imperial
9154,2020-06-25,7625.0,Imperial
9155,2020-06-26,7753.0,Imperial
9156,2020-06-27,7817.0,Imperial
9157,2020-06-28,7879.0,Imperial
9158,2020-06-29,8067.0,Imperial
9159,2020-06-30,8198.0,Imperial
9160,2020-07-01,8295.0,Imperial
9161,2020-07-02,8393.0,Imperial
9162,2020-07-03,8496.0,Imperial
9163,2020-07-04,8544.0,Imperial
9164,2020-07-05,8592.0,Imperial
9165,2020-07-06,8726.0,Imperial
9166,2020-07-07,8845.0,Imperial
9167,2020-07-08,8944.0,Imperial
9168,2020-07-09,9032.0,Imperial
9169,2020-07-10,9127.0,Imperial
9170,2020-07-11,9172.0,Imperial
9171,2020-07-12,9211.0,Imperial
9172,2020-07-13,9330.0,Imperial
9173,2020-07-14,9415.0,Imperial
9174,2020-07-15,9542.0,Imperial
9175,2020-07-16,9609.0,Imperial
9176,2020-07-17,9704.0,Imperial
9177,2020-07-18,9726.0,Imperial
9178,2020-07-19,9757.0,Imperial
9179,2020-07-20,9848.0,Imperial
9180,2020-07-21,9888.0,Imperial
9181,2020-07-22,9937.0,Imperial
9182,2020-07-23,9996.0,Imperial
9183,2020-07-24,10046.0,Imperial
9184,2020-07-25,10068.0,Imperial
9185,2020-07-26,10094.0,Imperial
9186,2020-07-27,10167.0,Imperial
9187,2020-07-28,10217.0,Imperial
9188,2020-07-29,10253.0,Imperial
9189,2020-07-30,10301.0,Imperial
9190,2020-07-31,10360.0,Imperial
9191,2020-08-01,10392.0,Imperial
9192,2020-08-02,10428.0,Imperial
9193,2020-08-03,10491.0,Imperial
9194,2020-08-04,10545.0,Imperial
9195,2020-08-05,10582.0,Imperial
9196,2020-08-06,10617.0,Imperial
9197,2020-08-07,10660.0,Imperial
9198,2020-08-08,10685.0,Imperial
9199,2020-08-09,10700.0,Imperial
9200,2020-08-10,10744.0,Imperial
9201,2020-08-11,10788.0,Imperial
9202,2020-08-12,10843.0,Imperial
9203,2020-08-13,10865.0,Imperial
9204,2020-08-14,10896.0,Imperial
9205,2020-08-15,10920.0,Imperial
9206,2020-08-16,10940.0,Imperial
9207,2020-08-17,10984.0,Imperial
9208,2020-08-18,11025.0,Imperial
9209,2020-08-19,11059.0,Imperial
9210,2020-08-20,11087.0,Imperial
9211,2020-08-21,11106.0,Imperial
9212,2020-08-22,11122.0,Imperial
9213,2020-08-23,11130.0,Imperial
9214,2020-08-24,11158.0,Imperial
9215,2020-08-25,11192.0,Imperial
9216,2020-08-26,11220.0,Imperial
9217,2020-08-27,11242.0,Imperial
9218,2020-08-28,11269.0,Imperial
9219,2020-08-29,11283.0,Imperial
9220,2020-08-30,11298.0,Imperial
9221,2020-08-31,11317.0,Imperial
9222,2020-09-01,11348.0,Imperial
9223,2020-09-02,11374.0,Imperial
9224,2020-09-03,11390.0,Imperial
9225,2020-09-04,11410.0,Imperial
9226,2020-09-05,11419.0,Imperial
9227,2020-09-06,11436.0,Imperial
9228,2020-09-07,11453.0,Imperial
9229,2020-09-08,11484.0,Imperial
9230,2020-09-09,11500.0,Imperial
9231,2020-09-10,11521.0,Imperial
9232,2020-09-11,11537.0,Imperial
9233,2020-09-12,11555.0,Imperial
9234,2020-09-13,11567.0,Imperial
9235,2020-09-14,11604.0,Imperial
9236,2020-09-15,11624.0,Imperial
9237,2020-09-16,11649.0,Imperial
9238,2020-09-17,11672.0,Imperial
9239,2020-09-18,11689.0,Imperial
9240,2020-09-19,11704.0,Imperial
9241,2020-09-20,11719.0,Imperial
9242,2020-09-21,11746.0,Imperial
9243,2020-09-22,11777.0,Imperial
9244,2020-09-23,11806.0,Imperial
9245,2020-09-24,11832.0,Imperial
9246,2020-09-25,11856.0,Imperial
9247,2020-09-26,11874.0,Imperial
9248,2020-09-27,11891.0,Imperial
9249,2020-09-28,11925.0,Imperial
9250,2020-09-29,11960.0,Imperial
9251,2020-09-30,11994.0,Imperial
9252,2020-10-01,12019.0,Imperial
9253,2020-10-02,12062.0,Imperial
9254,2020-10-03,12084.0,Imperial
9255,2020-10-04,12107.0,Imperial
9256,2020-10-05,12147.0,Imperial
9257,2020-10-06,12186.0,Imperial
9258,2020-10-07,12224.0,Imperial
9259,2020-10-08,12261.0,Imperial
9260,2020-10-09,12300.0,Imperial
9261,2020-10-10,12327.0,Imperial
9262,2020-10-11,12342.0,Imperial
9263,2020-10-12,12402.0,Imperial
9264,2020-10-13,12441.0,Imperial
9265,2020-10-14,12476.0,Imperial
9266,2020-10-15,12513.0,Imperial
9267,2020-10-16,12554.0,Imperial
9268,2020-10-17,12594.0,Imperial
9269,2020-10-18,12622.0,Imperial
9270,2020-10-19,12684.0,Imperial
9271,2020-10-20,12738.0,Imperial
9272,2020-10-21,12807.0,Imperial
9273,2020-10-22,12864.0,Imperial
9274,2020-10-23,12917.0,Imperial
9275,2020-10-24,12948.0,Imperial
9276,2020-10-25,12975.0,Imperial
9277,2020-10-26,13025.0,Imperial
9278,2020-10-27,13079.0,Imperial
9279,2020-10-28,13128.0,Imperial
9280,2020-10-29,13177.0,Imperial
9281,2020-10-30,13221.0,Imperial
9282,2020-10-31,13262.0,Imperial
9283,2020-11-01,13304.0,Imperial
9284,2020-11-02,13395.0,Imperial
9285,2020-11-03,13475.0,Imperial
9286,2020-11-04,13564.0,Imperial
9287,2020-11-05,13662.0,Imperial
9288,2020-11-06,13754.0,Imperial
9289,2020-11-07,13807.0,Imperial
9290,2020-11-08,13865.0,Imperial
9291,2020-11-09,13981.0,Imperial
9292,2020-11-10,14098.0,Imperial
9293,2020-11-11,14228.0,Imperial
9294,2020-11-12,14399.0,Imperial
9295,2020-11-13,14564.0,Imperial
9296,2020-11-14,14634.0,Imperial
9297,2020-11-15,14727.0,Imperial
9298,2020-11-16,14964.0,Imperial
9299,2020-11-17,15211.0,Imperial
9300,2020-11-18,15447.0,Imperial
9301,2020-11-19,15669.0,Imperial
9302,2020-11-20,15879.0,Imperial
9303,2020-11-21,15941.0,Imperial
9304,2020-11-22,16018.0,Imperial
9305,2020-11-23,16223.0,Imperial
9306,2020-11-24,16393.0,Imperial
9307,2020-11-25,16495.0,Imperial
9308,2020-11-26,16565.0,Imperial
9309,2020-11-27,16673.0,Imperial
9310,2020-11-28,16741.0,Imperial
9311,2020-11-29,16805.0,Imperial
